player_id,player_name,game_id,season,equipo,rush_attempts,rush_yards,rush_tds,rush_epa,game_date,receptions,receiving_yards,receiving_tds,receiving_epa,pass_attempts,completions,passing_yards,passing_tds,interceptions,passing_epa,lesion_occurred,surface,home_team_x,away_team_x,home_pts,away_pts,victoria,home_team_y,away_team_y,equipo_rival,desempeno_score,clase_score,jugador
00-0019596,T.Brady,2018090905,2018,NE,1.0,2.0,0.0,1.9646210512851967,2018-09-09,0.0,0.0,0.0,0.0,41.0,26.0,267.0,3.0,1.0,5.919102046857667,0,sintetica,NE,HOU,27,20,1,NE,HOU,HOU,286.88372309814287,1,T.Brady
00-0019596,T.Brady,2018090905,2018,NE,1.0,2.0,0.0,1.9646210512851967,2018-09-09,0.0,0.0,0.0,0.0,41.0,26.0,267.0,3.0,1.0,5.919102046857667,0,sintetica,NE,HOU,27,20,1,NE,HOU,HOU,286.88372309814287,1,T.Brady
00-0019596,T.Brady,2018090905,2018,NE,1.0,2.0,0.0,1.9646210512851967,2018-09-09,0.0,0.0,0.0,0.0,41.0,26.0,267.0,3.0,1.0,5.919102046857667,0,sintetica,NE,HOU,27,20,1,NE,HOU,HOU,286.88372309814287,1,T.Brady
00-0019596,T.Brady,2018090905,2018,NE,1.0,2.0,0.0,1.9646210512851967,2018-09-09,0.0,0.0,0.0,0.0,41.0,26.0,267.0,3.0,1.0,5.919102046857667,0,sintetica,NE,HOU,27,20,1,NE,HOU,HOU,286.88372309814287,1,T.Brady
00-0019596,T.Brady,2018091612,2018,NE,3.0,10.0,0.0,1.090720806877512,2018-09-16,0.0,0.0,0.0,0.0,37.0,24.0,220.0,2.0,0.0,5.877938643095533,0,sintetica,JAX,NE,31,20,0,JAX,NE,JAX,244.96865944997302,1,T.Brady
00-0019596,T.Brady,2018091612,2018,NE,3.0,10.0,0.0,1.090720806877512,2018-09-16,0.0,0.0,0.0,0.0,37.0,24.0,220.0,2.0,0.0,5.877938643095533,0,sintetica,JAX,NE,31,20,0,JAX,NE,JAX,244.96865944997302,1,T.Brady
00-0019596,T.Brady,2018091612,2018,NE,3.0,10.0,0.0,1.090720806877512,2018-09-16,0.0,0.0,0.0,0.0,37.0,24.0,220.0,2.0,0.0,5.877938643095533,0,sintetica,JAX,NE,31,20,0,JAX,NE,JAX,244.96865944997302,1,T.Brady
00-0019596,T.Brady,2018091612,2018,NE,3.0,10.0,0.0,1.090720806877512,2018-09-16,0.0,0.0,0.0,0.0,37.0,24.0,220.0,2.0,0.0,5.877938643095533,0,sintetica,JAX,NE,31,20,0,JAX,NE,JAX,244.96865944997302,1,T.Brady
00-0019596,T.Brady,2018092313,2018,NE,1.0,2.0,0.0,-0.1241910913418475,2018-09-23,0.0,0.0,0.0,0.0,28.0,14.0,120.0,1.0,1.0,-8.594350959508864,0,sintetica,DET,NE,26,10,0,DET,NE,DET,115.2814579491493,1,T.Brady
00-0019596,T.Brady,2018092313,2018,NE,1.0,2.0,0.0,-0.1241910913418475,2018-09-23,0.0,0.0,0.0,0.0,28.0,14.0,120.0,1.0,1.0,-8.594350959508864,0,sintetica,DET,NE,26,10,0,DET,NE,DET,115.2814579491493,1,T.Brady
00-0019596,T.Brady,2018092313,2018,NE,1.0,2.0,0.0,-0.1241910913418475,2018-09-23,0.0,0.0,0.0,0.0,28.0,14.0,120.0,1.0,1.0,-8.594350959508864,0,sintetica,DET,NE,26,10,0,DET,NE,DET,115.2814579491493,1,T.Brady
00-0019596,T.Brady,2018092313,2018,NE,1.0,2.0,0.0,-0.1241910913418475,2018-09-23,0.0,0.0,0.0,0.0,28.0,14.0,120.0,1.0,1.0,-8.594350959508864,0,sintetica,DET,NE,26,10,0,DET,NE,DET,115.2814579491493,1,T.Brady
00-0019596,T.Brady,2018093006,2018,NE,0.0,0.0,0.0,0.0,2018-09-30,0.0,0.0,0.0,0.0,35.0,23.0,274.0,3.0,2.0,11.443023026139302,0,sintetica,NE,MIA,38,7,1,NE,MIA,MIA,293.4430230261393,1,T.Brady
00-0019596,T.Brady,2018093006,2018,NE,0.0,0.0,0.0,0.0,2018-09-30,0.0,0.0,0.0,0.0,35.0,23.0,274.0,3.0,2.0,11.443023026139302,0,sintetica,NE,MIA,38,7,1,NE,MIA,MIA,293.4430230261393,1,T.Brady
00-0019596,T.Brady,2018093006,2018,NE,0.0,0.0,0.0,0.0,2018-09-30,0.0,0.0,0.0,0.0,35.0,23.0,274.0,3.0,2.0,11.443023026139302,0,sintetica,NE,MIA,38,7,1,NE,MIA,MIA,293.4430230261393,1,T.Brady
00-0019596,T.Brady,2018093006,2018,NE,0.0,0.0,0.0,0.0,2018-09-30,0.0,0.0,0.0,0.0,35.0,23.0,274.0,3.0,2.0,11.443023026139302,0,sintetica,NE,MIA,38,7,1,NE,MIA,MIA,293.4430230261393,1,T.Brady
00-0019596,T.Brady,2018100400,2018,NE,3.0,-1.0,1.0,1.3301380673156131,2018-10-04,0.0,0.0,0.0,0.0,44.0,34.0,341.0,3.0,2.0,9.49522416277325,0,sintetica,NE,IND,38,24,1,NE,IND,IND,364.82536223008884,1,T.Brady
00-0019596,T.Brady,2018100400,2018,NE,3.0,-1.0,1.0,1.3301380673156131,2018-10-04,0.0,0.0,0.0,0.0,44.0,34.0,341.0,3.0,2.0,9.49522416277325,0,sintetica,NE,IND,38,24,1,NE,IND,IND,364.82536223008884,1,T.Brady
00-0019596,T.Brady,2018100400,2018,NE,3.0,-1.0,1.0,1.3301380673156131,2018-10-04,0.0,0.0,0.0,0.0,44.0,34.0,341.0,3.0,2.0,9.49522416277325,0,sintetica,NE,IND,38,24,1,NE,IND,IND,364.82536223008884,1,T.Brady
00-0019596,T.Brady,2018100400,2018,NE,3.0,-1.0,1.0,1.3301380673156131,2018-10-04,0.0,0.0,0.0,0.0,44.0,34.0,341.0,3.0,2.0,9.49522416277325,0,sintetica,NE,IND,38,24,1,NE,IND,IND,364.82536223008884,1,T.Brady
00-0019596,T.Brady,2018101412,2018,NE,3.0,2.0,1.0,0.5567717910991961,2018-10-14,0.0,0.0,0.0,0.0,37.0,24.0,327.0,1.0,0.0,4.331308041058618,0,sintetica,NE,KC,43,40,1,NE,KC,KC,343.8880798321578,1,T.Brady
00-0019596,T.Brady,2018101412,2018,NE,3.0,2.0,1.0,0.5567717910991961,2018-10-14,0.0,0.0,0.0,0.0,37.0,24.0,327.0,1.0,0.0,4.331308041058618,0,sintetica,NE,KC,43,40,1,NE,KC,KC,343.8880798321578,1,T.Brady
00-0019596,T.Brady,2018101412,2018,NE,3.0,2.0,1.0,0.5567717910991961,2018-10-14,0.0,0.0,0.0,0.0,37.0,24.0,327.0,1.0,0.0,4.331308041058618,0,sintetica,NE,KC,43,40,1,NE,KC,KC,343.8880798321578,1,T.Brady
00-0019596,T.Brady,2018101412,2018,NE,3.0,2.0,1.0,0.5567717910991961,2018-10-14,0.0,0.0,0.0,0.0,37.0,24.0,327.0,1.0,0.0,4.331308041058618,0,sintetica,NE,KC,43,40,1,NE,KC,KC,343.8880798321578,1,T.Brady
00-0019596,T.Brady,2018102102,2018,NE,1.0,6.0,0.0,-0.5832934950838802,2018-10-21,0.0,0.0,0.0,0.0,37.0,25.0,273.0,3.0,1.0,16.02471623547022,0,sintetica,CHI,NE,31,37,1,CHI,NE,CHI,304.4414227403864,1,T.Brady
00-0019596,T.Brady,2018102102,2018,NE,1.0,6.0,0.0,-0.5832934950838802,2018-10-21,0.0,0.0,0.0,0.0,37.0,25.0,273.0,3.0,1.0,16.02471623547022,0,sintetica,CHI,NE,31,37,1,CHI,NE,CHI,304.4414227403864,1,T.Brady
00-0019596,T.Brady,2018102102,2018,NE,1.0,6.0,0.0,-0.5832934950838802,2018-10-21,0.0,0.0,0.0,0.0,37.0,25.0,273.0,3.0,1.0,16.02471623547022,0,sintetica,CHI,NE,31,37,1,CHI,NE,CHI,304.4414227403864,1,T.Brady
00-0019596,T.Brady,2018102102,2018,NE,1.0,6.0,0.0,-0.5832934950838802,2018-10-21,0.0,0.0,0.0,0.0,37.0,25.0,273.0,3.0,1.0,16.02471623547022,0,sintetica,CHI,NE,31,37,1,CHI,NE,CHI,304.4414227403864,1,T.Brady
00-0019596,T.Brady,2018102900,2018,NE,1.0,8.0,0.0,2.221170789094641,2018-10-29,0.0,0.0,0.0,0.0,48.0,29.0,311.0,0.0,0.0,6.260789078244632,0,sintetica,BUF,NE,6,24,1,BUF,NE,BUF,327.48195986733924,1,T.Brady
00-0019596,T.Brady,2018102900,2018,NE,1.0,8.0,0.0,2.221170789094641,2018-10-29,0.0,0.0,0.0,0.0,48.0,29.0,311.0,0.0,0.0,6.260789078244632,0,sintetica,BUF,NE,6,24,1,BUF,NE,BUF,327.48195986733924,1,T.Brady
00-0019596,T.Brady,2018102900,2018,NE,1.0,8.0,0.0,2.221170789094641,2018-10-29,0.0,0.0,0.0,0.0,48.0,29.0,311.0,0.0,0.0,6.260789078244632,0,sintetica,BUF,NE,6,24,1,BUF,NE,BUF,327.48195986733924,1,T.Brady
00-0019596,T.Brady,2018102900,2018,NE,1.0,8.0,0.0,2.221170789094641,2018-10-29,0.0,0.0,0.0,0.0,48.0,29.0,311.0,0.0,0.0,6.260789078244632,0,sintetica,BUF,NE,6,24,1,BUF,NE,BUF,327.48195986733924,1,T.Brady
00-0019596,T.Brady,2018110410,2018,NE,5.0,-1.0,0.0,0.2746572412061849,2018-11-04,0.0,0.0,0.0,0.0,37.0,22.0,273.0,1.0,0.0,0.7282946886696522,0,sintetica,NE,GB,31,17,1,NE,GB,GB,277.00295192987585,1,T.Brady
00-0019596,T.Brady,2018110410,2018,NE,5.0,-1.0,0.0,0.2746572412061849,2018-11-04,0.0,0.0,0.0,0.0,37.0,22.0,273.0,1.0,0.0,0.7282946886696522,0,sintetica,NE,GB,31,17,1,NE,GB,GB,277.00295192987585,1,T.Brady
00-0019596,T.Brady,2018110410,2018,NE,5.0,-1.0,0.0,0.2746572412061849,2018-11-04,0.0,0.0,0.0,0.0,37.0,22.0,273.0,1.0,0.0,0.7282946886696522,0,sintetica,NE,GB,31,17,1,NE,GB,GB,277.00295192987585,1,T.Brady
00-0019596,T.Brady,2018110410,2018,NE,5.0,-1.0,0.0,0.2746572412061849,2018-11-04,0.0,0.0,0.0,0.0,37.0,22.0,273.0,1.0,0.0,0.7282946886696522,0,sintetica,NE,GB,31,17,1,NE,GB,GB,277.00295192987585,1,T.Brady
00-0019596,T.Brady,2018111108,2018,NE,2.0,0.0,0.0,-2.514938630922412,2018-11-11,2.0,12.0,0.0,-1.1955260370587713,88.0,42.0,462.0,0.0,0.0,-6.976725207058252,0,sintetica,TEN,NE,34,10,0,TEN,NE,TEN,463.31281012496055,1,T.Brady
00-0019596,T.Brady,2018111108,2018,NE,2.0,0.0,0.0,-2.514938630922412,2018-11-11,2.0,12.0,0.0,-1.1955260370587713,88.0,42.0,462.0,0.0,0.0,-6.976725207058252,0,sintetica,TEN,NE,34,10,0,TEN,NE,TEN,463.31281012496055,1,T.Brady
00-0019596,T.Brady,2018111108,2018,NE,2.0,0.0,0.0,-2.514938630922412,2018-11-11,2.0,12.0,0.0,-1.1955260370587713,88.0,42.0,462.0,0.0,0.0,-6.976725207058252,0,sintetica,TEN,NE,34,10,0,TEN,NE,TEN,463.31281012496055,1,T.Brady
00-0019596,T.Brady,2018111108,2018,NE,2.0,0.0,0.0,-2.514938630922412,2018-11-11,2.0,12.0,0.0,-1.1955260370587713,88.0,42.0,462.0,0.0,0.0,-6.976725207058252,0,sintetica,TEN,NE,34,10,0,TEN,NE,TEN,463.31281012496055,1,T.Brady
00-0019596,T.Brady,2018112505,2018,NE,1.0,-1.0,0.0,0.0,2018-11-25,0.0,0.0,0.0,0.0,31.0,20.0,283.0,2.0,0.0,16.478408972013327,0,sintetica,NYJ,NE,13,27,1,NYJ,NE,NYJ,306.4784089720133,1,T.Brady
00-0019596,T.Brady,2018112505,2018,NE,1.0,-1.0,0.0,0.0,2018-11-25,0.0,0.0,0.0,0.0,31.0,20.0,283.0,2.0,0.0,16.478408972013327,0,sintetica,NYJ,NE,13,27,1,NYJ,NE,NYJ,306.4784089720133,1,T.Brady
00-0019596,T.Brady,2018112505,2018,NE,1.0,-1.0,0.0,0.0,2018-11-25,0.0,0.0,0.0,0.0,31.0,20.0,283.0,2.0,0.0,16.478408972013327,0,sintetica,NYJ,NE,13,27,1,NYJ,NE,NYJ,306.4784089720133,1,T.Brady
00-0019596,T.Brady,2018112505,2018,NE,1.0,-1.0,0.0,0.0,2018-11-25,0.0,0.0,0.0,0.0,31.0,20.0,283.0,2.0,0.0,16.478408972013327,0,sintetica,NYJ,NE,13,27,1,NYJ,NE,NYJ,306.4784089720133,1,T.Brady
00-0019596,T.Brady,2018120212,2018,NE,2.0,5.0,0.0,1.219004012692395,2018-12-02,0.0,0.0,0.0,0.0,32.0,24.0,311.0,1.0,1.0,9.064119131152331,0,sintetica,NE,MIN,24,10,1,NE,MIN,MIN,328.2831231438447,1,T.Brady
00-0019596,T.Brady,2018120212,2018,NE,2.0,5.0,0.0,1.219004012692395,2018-12-02,0.0,0.0,0.0,0.0,32.0,24.0,311.0,1.0,1.0,9.064119131152331,0,sintetica,NE,MIN,24,10,1,NE,MIN,MIN,328.2831231438447,1,T.Brady
00-0019596,T.Brady,2018120212,2018,NE,2.0,5.0,0.0,1.219004012692395,2018-12-02,0.0,0.0,0.0,0.0,32.0,24.0,311.0,1.0,1.0,9.064119131152331,0,sintetica,NE,MIN,24,10,1,NE,MIN,MIN,328.2831231438447,1,T.Brady
00-0019596,T.Brady,2018120212,2018,NE,2.0,5.0,0.0,1.219004012692395,2018-12-02,0.0,0.0,0.0,0.0,32.0,24.0,311.0,1.0,1.0,9.064119131152331,0,sintetica,NE,MIN,24,10,1,NE,MIN,MIN,328.2831231438447,1,T.Brady
00-0019596,T.Brady,2018120906,2018,NE,1.0,3.0,0.0,-0.1585304827187381,2018-12-09,0.0,0.0,0.0,0.0,45.0,27.0,344.0,3.0,0.0,20.199492712276488,0,sintetica,MIA,NE,34,33,0,MIA,NE,MIA,379.04096222955775,1,T.Brady
00-0019596,T.Brady,2018120906,2018,NE,1.0,3.0,0.0,-0.1585304827187381,2018-12-09,0.0,0.0,0.0,0.0,45.0,27.0,344.0,3.0,0.0,20.199492712276488,0,sintetica,MIA,NE,34,33,0,MIA,NE,MIA,379.04096222955775,1,T.Brady
00-0019596,T.Brady,2018120906,2018,NE,1.0,3.0,0.0,-0.1585304827187381,2018-12-09,0.0,0.0,0.0,0.0,45.0,27.0,344.0,3.0,0.0,20.199492712276488,0,sintetica,MIA,NE,34,33,0,MIA,NE,MIA,379.04096222955775,1,T.Brady
00-0019596,T.Brady,2018120906,2018,NE,1.0,3.0,0.0,-0.1585304827187381,2018-12-09,0.0,0.0,0.0,0.0,45.0,27.0,344.0,3.0,0.0,20.199492712276488,0,sintetica,MIA,NE,34,33,0,MIA,NE,MIA,379.04096222955775,1,T.Brady
00-0019596,T.Brady,2018121610,2018,NE,0.0,0.0,0.0,0.0,2018-12-16,0.0,0.0,0.0,0.0,37.0,25.0,272.0,1.0,1.0,1.419794052675866,0,sintetica,PIT,NE,17,10,0,PIT,NE,PIT,275.41979405267585,1,T.Brady
00-0019596,T.Brady,2018121610,2018,NE,0.0,0.0,0.0,0.0,2018-12-16,0.0,0.0,0.0,0.0,37.0,25.0,272.0,1.0,1.0,1.419794052675866,0,sintetica,PIT,NE,17,10,0,PIT,NE,PIT,275.41979405267585,1,T.Brady
00-0019596,T.Brady,2018121610,2018,NE,0.0,0.0,0.0,0.0,2018-12-16,0.0,0.0,0.0,0.0,37.0,25.0,272.0,1.0,1.0,1.419794052675866,0,sintetica,PIT,NE,17,10,0,PIT,NE,PIT,275.41979405267585,1,T.Brady
00-0019596,T.Brady,2018121610,2018,NE,0.0,0.0,0.0,0.0,2018-12-16,0.0,0.0,0.0,0.0,37.0,25.0,272.0,1.0,1.0,1.419794052675866,0,sintetica,PIT,NE,17,10,0,PIT,NE,PIT,275.41979405267585,1,T.Brady
00-0020531,D.Brees,2018090906,2018,NO,0.0,0.0,0.0,0.0,2018-09-09,0.0,0.0,0.0,0.0,47.0,37.0,434.0,3.0,0.0,21.6497319530718,0,sintetica,NO,TB,40,47,0,NO,TB,TB,467.6497319530718,1,D.Brees
00-0020531,D.Brees,2018090906,2018,NO,0.0,0.0,0.0,0.0,2018-09-09,0.0,0.0,0.0,0.0,47.0,37.0,434.0,3.0,0.0,21.6497319530718,0,sintetica,NO,TB,40,47,0,NO,TB,TB,467.6497319530718,1,D.Brees
00-0020531,D.Brees,2018090906,2018,NO,0.0,0.0,0.0,0.0,2018-09-09,0.0,0.0,0.0,0.0,47.0,37.0,434.0,3.0,0.0,21.6497319530718,0,sintetica,NO,TB,40,47,0,NO,TB,TB,467.6497319530718,1,D.Brees
00-0020531,D.Brees,2018090906,2018,NO,0.0,0.0,0.0,0.0,2018-09-09,0.0,0.0,0.0,0.0,47.0,37.0,434.0,3.0,0.0,21.6497319530718,0,sintetica,NO,TB,40,47,0,NO,TB,TB,467.6497319530718,1,D.Brees
00-0020531,D.Brees,2018091603,2018,NO,1.0,-1.0,0.0,0.0,2018-09-16,0.0,0.0,0.0,0.0,38.0,28.0,213.0,2.0,0.0,-2.253095088450179,0,sintetica,NO,CLE,21,18,1,NO,CLE,CLE,217.74690491154982,1,D.Brees
00-0020531,D.Brees,2018091603,2018,NO,1.0,-1.0,0.0,0.0,2018-09-16,0.0,0.0,0.0,0.0,38.0,28.0,213.0,2.0,0.0,-2.253095088450179,0,sintetica,NO,CLE,21,18,1,NO,CLE,CLE,217.74690491154982,1,D.Brees
00-0020531,D.Brees,2018091603,2018,NO,1.0,-1.0,0.0,0.0,2018-09-16,0.0,0.0,0.0,0.0,38.0,28.0,213.0,2.0,0.0,-2.253095088450179,0,sintetica,NO,CLE,21,18,1,NO,CLE,CLE,217.74690491154982,1,D.Brees
00-0020531,D.Brees,2018091603,2018,NO,1.0,-1.0,0.0,0.0,2018-09-16,0.0,0.0,0.0,0.0,38.0,28.0,213.0,2.0,0.0,-2.253095088450179,0,sintetica,NO,CLE,21,18,1,NO,CLE,CLE,217.74690491154982,1,D.Brees
00-0020531,D.Brees,2018092300,2018,NO,3.0,7.0,2.0,5.127223264474267,2018-09-23,0.0,0.0,0.0,0.0,50.0,39.0,391.0,3.0,0.0,20.174645633370275,0,sintetica,ATL,NO,37,43,1,ATL,NO,ATL,447.30186889784454,1,D.Brees
00-0020531,D.Brees,2018092300,2018,NO,3.0,7.0,2.0,5.127223264474267,2018-09-23,0.0,0.0,0.0,0.0,50.0,39.0,391.0,3.0,0.0,20.174645633370275,0,sintetica,ATL,NO,37,43,1,ATL,NO,ATL,447.30186889784454,1,D.Brees
00-0020531,D.Brees,2018092300,2018,NO,3.0,7.0,2.0,5.127223264474267,2018-09-23,0.0,0.0,0.0,0.0,50.0,39.0,391.0,3.0,0.0,20.174645633370275,0,sintetica,ATL,NO,37,43,1,ATL,NO,ATL,447.30186889784454,1,D.Brees
00-0020531,D.Brees,2018092300,2018,NO,3.0,7.0,2.0,5.127223264474267,2018-09-23,0.0,0.0,0.0,0.0,50.0,39.0,391.0,3.0,0.0,20.174645633370275,0,sintetica,ATL,NO,37,43,1,ATL,NO,ATL,447.30186889784454,1,D.Brees
00-0020531,D.Brees,2018093011,2018,NO,4.0,-1.0,0.0,0.3818504998969807,2018-09-30,0.0,0.0,0.0,0.0,33.0,18.0,209.0,0.0,0.0,4.727490811733746,0,sintetica,NYG,NO,18,33,1,NYG,NO,NYG,213.10934131163074,1,D.Brees
00-0020531,D.Brees,2018093011,2018,NO,4.0,-1.0,0.0,0.3818504998969807,2018-09-30,0.0,0.0,0.0,0.0,33.0,18.0,209.0,0.0,0.0,4.727490811733746,0,sintetica,NYG,NO,18,33,1,NYG,NO,NYG,213.10934131163074,1,D.Brees
00-0020531,D.Brees,2018093011,2018,NO,4.0,-1.0,0.0,0.3818504998969807,2018-09-30,0.0,0.0,0.0,0.0,33.0,18.0,209.0,0.0,0.0,4.727490811733746,0,sintetica,NYG,NO,18,33,1,NYG,NO,NYG,213.10934131163074,1,D.Brees
00-0020531,D.Brees,2018093011,2018,NO,4.0,-1.0,0.0,0.3818504998969807,2018-09-30,0.0,0.0,0.0,0.0,33.0,18.0,209.0,0.0,0.0,4.727490811733746,0,sintetica,NYG,NO,18,33,1,NYG,NO,NYG,213.10934131163074,1,D.Brees
00-0020531,D.Brees,2018100800,2018,NO,2.0,1.0,0.0,3.4455897266991453,2018-10-08,1.0,1.0,0.0,-0.7540098568414009,31.0,26.0,349.0,3.0,0.0,22.30020999221194,0,sintetica,NO,WAS,43,19,1,NO,WAS,WAS,387.99178986206965,1,D.Brees
00-0020531,D.Brees,2018100800,2018,NO,2.0,1.0,0.0,3.4455897266991453,2018-10-08,1.0,1.0,0.0,-0.7540098568414009,31.0,26.0,349.0,3.0,0.0,22.30020999221194,0,sintetica,NO,WAS,43,19,1,NO,WAS,WAS,387.99178986206965,1,D.Brees
00-0020531,D.Brees,2018100800,2018,NO,2.0,1.0,0.0,3.4455897266991453,2018-10-08,1.0,1.0,0.0,-0.7540098568414009,31.0,26.0,349.0,3.0,0.0,22.30020999221194,0,sintetica,NO,WAS,43,19,1,NO,WAS,WAS,387.99178986206965,1,D.Brees
00-0020531,D.Brees,2018100800,2018,NO,2.0,1.0,0.0,3.4455897266991453,2018-10-08,1.0,1.0,0.0,-0.7540098568414009,31.0,26.0,349.0,3.0,0.0,22.30020999221194,0,sintetica,NO,WAS,43,19,1,NO,WAS,WAS,387.99178986206965,1,D.Brees
00-0020531,D.Brees,2018102101,2018,NO,4.0,3.0,0.0,4.749464588459144,2018-10-21,0.0,0.0,0.0,0.0,31.0,22.0,205.0,2.0,0.0,6.26409042975606,0,sintetica,BAL,NO,23,24,1,BAL,NO,BAL,227.01355501821521,1,D.Brees
00-0020531,D.Brees,2018102101,2018,NO,4.0,3.0,0.0,4.749464588459144,2018-10-21,0.0,0.0,0.0,0.0,31.0,22.0,205.0,2.0,0.0,6.26409042975606,0,sintetica,BAL,NO,23,24,1,BAL,NO,BAL,227.01355501821521,1,D.Brees
00-0020531,D.Brees,2018102101,2018,NO,4.0,3.0,0.0,4.749464588459144,2018-10-21,0.0,0.0,0.0,0.0,31.0,22.0,205.0,2.0,0.0,6.26409042975606,0,sintetica,BAL,NO,23,24,1,BAL,NO,BAL,227.01355501821521,1,D.Brees
00-0020531,D.Brees,2018102101,2018,NO,4.0,3.0,0.0,4.749464588459144,2018-10-21,0.0,0.0,0.0,0.0,31.0,22.0,205.0,2.0,0.0,6.26409042975606,0,sintetica,BAL,NO,23,24,1,BAL,NO,BAL,227.01355501821521,1,D.Brees
00-0020531,D.Brees,2018102811,2018,NO,0.0,0.0,0.0,0.0,2018-10-28,0.0,0.0,0.0,0.0,23.0,18.0,120.0,1.0,1.0,2.2595590469910527,0,sintetica,MIN,NO,20,29,1,MIN,NO,MIN,124.25955904699106,1,D.Brees
00-0020531,D.Brees,2018102811,2018,NO,0.0,0.0,0.0,0.0,2018-10-28,0.0,0.0,0.0,0.0,23.0,18.0,120.0,1.0,1.0,2.2595590469910527,0,sintetica,MIN,NO,20,29,1,MIN,NO,MIN,124.25955904699106,1,D.Brees
00-0020531,D.Brees,2018102811,2018,NO,0.0,0.0,0.0,0.0,2018-10-28,0.0,0.0,0.0,0.0,23.0,18.0,120.0,1.0,1.0,2.2595590469910527,0,sintetica,MIN,NO,20,29,1,MIN,NO,MIN,124.25955904699106,1,D.Brees
00-0020531,D.Brees,2018102811,2018,NO,0.0,0.0,0.0,0.0,2018-10-28,0.0,0.0,0.0,0.0,23.0,18.0,120.0,1.0,1.0,2.2595590469910527,0,sintetica,MIN,NO,20,29,1,MIN,NO,MIN,124.25955904699106,1,D.Brees
00-0020531,D.Brees,2018110409,2018,NO,4.0,16.0,0.0,1.5298362714818894,2018-11-04,0.0,0.0,0.0,0.0,36.0,25.0,346.0,4.0,0.0,25.12811961878728,0,sintetica,NO,LAR,45,35,1,NO,LAR,LAR,404.65795589026914,1,D.Brees
00-0020531,D.Brees,2018110409,2018,NO,4.0,16.0,0.0,1.5298362714818894,2018-11-04,0.0,0.0,0.0,0.0,36.0,25.0,346.0,4.0,0.0,25.12811961878728,0,sintetica,NO,LAR,45,35,1,NO,LAR,LAR,404.65795589026914,1,D.Brees
00-0020531,D.Brees,2018110409,2018,NO,4.0,16.0,0.0,1.5298362714818894,2018-11-04,0.0,0.0,0.0,0.0,36.0,25.0,346.0,4.0,0.0,25.12811961878728,0,sintetica,NO,LAR,45,35,1,NO,LAR,LAR,404.65795589026914,1,D.Brees
00-0020531,D.Brees,2018110409,2018,NO,4.0,16.0,0.0,1.5298362714818894,2018-11-04,0.0,0.0,0.0,0.0,36.0,25.0,346.0,4.0,0.0,25.12811961878728,0,sintetica,NO,LAR,45,35,1,NO,LAR,LAR,404.65795589026914,1,D.Brees
00-0020531,D.Brees,2018111101,2018,NO,4.0,6.0,2.0,7.359015409775428,2018-11-11,0.0,0.0,0.0,0.0,50.0,44.0,530.0,6.0,0.0,42.33494373408757,0,sintetica,CIN,NO,14,51,1,CIN,NO,CIN,621.693959143863,1,D.Brees
00-0020531,D.Brees,2018111101,2018,NO,4.0,6.0,2.0,7.359015409775428,2018-11-11,0.0,0.0,0.0,0.0,50.0,44.0,530.0,6.0,0.0,42.33494373408757,0,sintetica,CIN,NO,14,51,1,CIN,NO,CIN,621.693959143863,1,D.Brees
00-0020531,D.Brees,2018111101,2018,NO,4.0,6.0,2.0,7.359015409775428,2018-11-11,0.0,0.0,0.0,0.0,50.0,44.0,530.0,6.0,0.0,42.33494373408757,0,sintetica,CIN,NO,14,51,1,CIN,NO,CIN,621.693959143863,1,D.Brees
00-0020531,D.Brees,2018111101,2018,NO,4.0,6.0,2.0,7.359015409775428,2018-11-11,0.0,0.0,0.0,0.0,50.0,44.0,530.0,6.0,0.0,42.33494373408757,0,sintetica,CIN,NO,14,51,1,CIN,NO,CIN,621.693959143863,1,D.Brees
00-0020531,D.Brees,2018111809,2018,NO,0.0,0.0,0.0,0.0,2018-11-18,0.0,0.0,0.0,0.0,30.0,22.0,363.0,4.0,0.0,32.32714217597319,0,sintetica,NO,PHI,48,7,1,NO,PHI,PHI,411.32714217597317,1,D.Brees
00-0020531,D.Brees,2018111809,2018,NO,0.0,0.0,0.0,0.0,2018-11-18,0.0,0.0,0.0,0.0,30.0,22.0,363.0,4.0,0.0,32.32714217597319,0,sintetica,NO,PHI,48,7,1,NO,PHI,PHI,411.32714217597317,1,D.Brees
00-0020531,D.Brees,2018111809,2018,NO,0.0,0.0,0.0,0.0,2018-11-18,0.0,0.0,0.0,0.0,30.0,22.0,363.0,4.0,0.0,32.32714217597319,0,sintetica,NO,PHI,48,7,1,NO,PHI,PHI,411.32714217597317,1,D.Brees
00-0020531,D.Brees,2018111809,2018,NO,0.0,0.0,0.0,0.0,2018-11-18,0.0,0.0,0.0,0.0,30.0,22.0,363.0,4.0,0.0,32.32714217597319,0,sintetica,NO,PHI,48,7,1,NO,PHI,PHI,411.32714217597317,1,D.Brees
00-0020531,D.Brees,2018112202,2018,NO,4.0,-4.0,0.0,-0.8149984757122131,2018-11-22,0.0,0.0,0.0,0.0,23.0,15.0,165.0,4.0,1.0,8.640136219983738,0,sintetica,NO,ATL,31,17,1,NO,ATL,ATL,182.82513774427153,1,D.Brees
00-0020531,D.Brees,2018112202,2018,NO,4.0,-4.0,0.0,-0.8149984757122131,2018-11-22,0.0,0.0,0.0,0.0,23.0,15.0,165.0,4.0,1.0,8.640136219983738,0,sintetica,NO,ATL,31,17,1,NO,ATL,ATL,182.82513774427153,1,D.Brees
